id,name,neighbourhood,room_type
24247954,312-1 Bedroom Apt in San Jose. Pedestrian's Dream!,San Jose,Entire home/apt
24263510,"Cottage Studio w/ own bath&entry, Walk Nvidia!",Santa Clara,Entire home/apt
24285938,Modern 2/1 Apt 4 w/AC/parking/laundry by downtown,Mountain View,Entire home/apt
24334981,Brand New BDRM w pvt Bath/entry San Jose Cupertino,San Jose,Private room
24395704,Beautiful private Guest Suite in downtown San Jose,San Jose,Entire home/apt
24405590,Spacious Cottage with Mountain and City Views,San Jose,Entire home/apt
24430796,Sunny Studio,Mountain View,Entire home/apt
24437556,PAP2 - Remodeled Compact Studio near Stanford,Palo Alto,Entire home/apt
24453135,Private Studio Guesthouse with A/C in Willow Glen,San Jose,Entire home/apt
24456050,Master bedroom with full private bathroom in Almaden San Jose,San Jose,Private room
24469591,307-Centrally Located Studio Apt. in San Jose City,San Jose,Entire home/apt
24470284,Fantastic Palo Alto Townhouse - Silicon Valley,Palo Alto,Entire home/apt
24471396,212-Trendy 1 Bedroom Apt in Downtown San Jose City,San Jose,Entire home/apt
24471538,Rustic & Modern,Sunnyvale,Entire home/apt
24490278,In the heart of downtown San Jose,San Jose,Private room
24500626,Homey get away.,San Jose,Private room
24525717,"Indulge in Greatness, you deserve it!!",Palo Alto,Entire home/apt
24558168,The Second Room,San Jose,Private room
24563507,Cozy Palo Alto Studio Near Downtown,Palo Alto,Entire home/apt
24625498,208-Vibrant Studio Apt. in downtown San Jose!,San Jose,Entire home/apt
24629915,Experience Airstream in the Heart of San Jose!,San Jose,Entire home/apt
24645111,Downtown lovely home,Mountain View,Entire home/apt
24757665,MSP1: 4 bd/2.5ba Easy Access to Major Fwys,San Jose,Entire home/apt
24759928,"Comfy room near Levi, Convention center, & Cisco",Santa Clara,Private room
24773649,Bright and Cozy Centrally Located in West San Jose,San Jose,Private room
24797643,High-End 2 Bedroom with Great Amenities,Mountain View,Entire home/apt
24830315,Bubble Escape In Hidden Wineries of Silicon Valley,Saratoga,Entire home/apt
24871032,Palo Alto 2nd Story Bdrm/Private Bath,Palo Alto,Private room
24871913,"Entire 2 bed/2 bath, Remote work,  Pets & dog walk",San Jose,Entire home/apt
24873576,"(17) Cozy Apertment at Rainbow, Cupertino",Cupertino,Entire home/apt
24894012,Charming Los Gatos Cottage C,Los Gatos,Entire home/apt
24918267,(11) Rainbow Cozy and Sunny Apartment in Cupertino,Cupertino,Entire home/apt
24934233,Private Domain,San Jose,Private room
24938572,Great Room in Nice Mountain View Townhome,Mountain View,Private room
24948441,"Private Unit with Separate Entrance, Los Altos",Unincorporated Areas,Entire home/apt
25032562,Your San Jose Home,San Jose,Entire home/apt
25055702,1B1B Palo Alto studio very close to Stanford,Palo Alto,Entire home/apt
25138345,Mountain View Charmer,Mountain View,Entire home/apt
25209677,Saratoga flat on 1 acre private residence,Saratoga,Entire home/apt
25263375,Private Secluded Artistic House Palo Alto Stanford,Palo Alto,Entire home/apt
25352418,Serene New Cottage in Silicon Valley,San Jose,Entire home/apt
25355494,Cozy San Jose room at prime location,San Jose,Private room
25363063,"NEW Remodel, WOW! 3 Bedroom! Apple, Harker, Kaiser",San Jose,Entire home/apt
25369499,1905 Ranch House Room #2,Mountain View,Private room
25375638,1905 Ranch House Room #1,Mountain View,Private room
25406199,Classy room in a great location,San Jose,Private room
25416470,Your Home in Silicon Valley,Sunnyvale,Entire home/apt
25422571,❤️of Downtown San Jose Cozy Studio Free Parking,San Jose,Entire home/apt
25448783,"Wa2: Lrge, Nuly Furnished Master Bdrm, Prvt Bath",San Jose,Private room
25575163,"Private tiny, tiny studio~Sunnyvale~Techies",Sunnyvale,Entire home/apt
25577452,Renoated House with New Furniture. Near SJC,San Jose,Entire home/apt
25628339,Home Away Home in Silicon Valley,Sunnyvale,Entire home/apt
25629189,Sutter House Room 1,Palo Alto,Private room
25630033,Sutter House Room 3,Palo Alto,Shared room
25635926,3 Bdrm 1100 sq ft Home near Downtown SJ & Airport,San Jose,Entire home/apt
25671493,"Treehouse , San Jose",Unincorporated Areas,Entire home/apt
25735503,Awesome 4 bedroom Home at the Heart of Bay Area,San Jose,Entire home/apt
25804338,Private Entry to your room,Sunnyvale,Private room
25805447,Close to Mountain View Caltrain and Google,Mountain View,Entire home/apt
25809297,Private studio in charming Willow Glen,San Jose,Entire home/apt
25814497,Spacious cozy private studio in Campbell,Campbell,Private room
25817368,Spacious Cozy 2BR/1BA Entire House,Santa Clara,Entire home/apt
25863321,5 BEDROOM 3 FULL BATH ONE FLOOR MODERN COMFORT,San Jose,Entire home/apt
25914423,Adorable Palo Alto Studio w/ Backyard,Palo Alto,Private room
25935338,3/3 Downtown Condo with Modern Comforts,San Jose,Entire home/apt
25979979,"Newly-renovated MV 3/2 Home: Central AC, 2C garage",Mountain View,Entire home/apt
26045711,Self checkin/checkout 24/7. Private master suite.,San Jose,Private room
26110655,Cozy Downtown San Jose House-Business/Vacation,San Jose,Entire home/apt
26168579,Modern 2/1 Apt 1 w/AC/parking/laundry by downtown,Mountain View,Entire home/apt
26205385,Updated Studio in Midtown Palo Alto,Palo Alto,Entire home/apt
26221388,Cozy Suite in the Santa Clara with private bath,Santa Clara,Entire home/apt
26222514,Saratoga Home with Huge BackYard,Saratoga,Entire home/apt
26236286,"Central San Jose, SJC Airport, Diridon",San Jose,Entire home/apt
26238509,Bright Luxury 4B3B House/family/business nr Apple!,San Jose,Entire home/apt
26297190,Cozy guest bedroom,Cupertino,Private room
26330212,#04 Stunning studio in downtown San Jose Victorian,San Jose,Private room
26335386,TheStudio in Willow Glen (San Jose) CA-95125,San Jose,Entire home/apt
26396025,Contemporary 2BR - Blocks from Stanford Campus,Palo Alto,Entire home/apt
26407453,Central City Deluxe,San Jose,Entire home/apt
26490746,Iris House Blue Room - Dwntn Palo Alto & Stanford,Palo Alto,Private room
26526288,Palo Alto  Country Cottage  W/ Fiber Internet,Palo Alto,Entire home/apt
26561865,Guest Suite with Private Entrance in Los Gatos,Los Gatos,Private room
26562420,"""Gem"" downtown Palo Alto/Stanford.",Palo Alto,Entire home/apt
26637813,"New, Luxury w/ garage near Netflix & downtown LG.",Monte Sereno,Entire home/apt
26644453,1 Beautiful guest house in Los Gatos Suburbs !,Los Gatos,Entire home/apt
26646890,SJ Elite Loft Sleek Sophistication,San Jose,Entire home/apt
26745979,Cupertino Cozy private bedroom share bathroom B8,Cupertino,Private room
26746400,"Cozy Willow Glen Home 
Huge Backyard 1 min to Park",San Jose,Entire home/apt
26778482,Silicon Valley shared bedroom,Santa Clara,Shared room
26815696,Nice 1  Bedrm near Apple De Anza downtown San Jose,Cupertino,Private room
26818271,Avalani Inn Room,San Jose,Entire home/apt
26842486,Chiquita Cottage,Mountain View,Entire home/apt
26846425,"Heart of California Avenue District, Palo Alto CA",Palo Alto,Entire home/apt
26847075,Cottage in Downtown San Jose (Harbor),San Jose,Entire home/apt
26847379,Cottage in Downtown San Jose (Comfort),San Jose,Entire home/apt
26865877,Cozy 1 bedrm near Apple De Anza Cupertino San Jose,Cupertino,Private room
26902314,Townhouse Studio #1,Mountain View,Entire home/apt
26902418,Lovely Private and Peaceful Room,San Jose,Private room
26916514,SC Studio near SCU/Levi/Target/Restaurants/,Santa Clara,Entire home/apt
26966050,Ladybug Pinewood Clear Dome No.103,Unincorporated Areas,Entire home/apt
27021020,"Centrally Located, Beautiful Home- Interns Love!!",San Jose,Entire home/apt
27090135,Skyline Redwood Clear Dome No.101,Unincorporated Areas,Entire home/apt
27110668,Charming Downtown San Jose Home I SJC convenient,San Jose,Private room
27112833,Beautiful House - Large Bedrooms & Open Kitchen,San Jose,Entire home/apt
27197235,Guest House in Silicon Valley / Los Altos Hills,Los Altos Hills,Entire home/apt
27236341,"Nice corner house, a mile away from Santana Row",Campbell,Private room
27255711,Your home in silicon valley #6,Unincorporated Areas,Private room
27257868,Sparkling Clean!  Best Private Guest Suite in SVL,Sunnyvale,Entire home/apt
27307252,"888 New Saratoga, Cupertino, Sunnyvale Luxury Home",San Jose,Entire home/apt
27330467,SuperHosts! Walk to 49ers @ Levi! Early Check in!,San Jose,Entire home/apt
27402252,Cozy 3Br/2.5Ba Home in South Bay Area,Campbell,Entire home/apt
27408207,Fully Equipped Guest Suite,Santa Clara,Entire home/apt
27433962,Charming Home nearby SanJose Downtown/SCU/Airport,San Jose,Entire home/apt
27463267,Havilahland Guest house on a Farm,Unincorporated Areas,Entire home/apt
27507605,Spacious 4b4bath 2300ft Home Centrally Located,Santa Clara,Entire home/apt
27508794,Private Room + Workspace by Levi Stadium,Santa Clara,Private room
27520295,Los Gatos/Cambrian COTTAGE-HOTTUB/ pvt.parking,San Jose,Entire home/apt
27528193,"Private BD/BA- Walk to Caltrain, WholeFoods, SAP",San Jose,Private room
27530603,慈爱细心的全职家庭寄宿妈妈,San Jose,Shared room
27583957,Quiet spacious room located at south San Jose.,San Jose,Private room
27584018,Separate Guest Suite #1 Self Check,San Jose,Private room
27585175,NewSuite #2 Private Entry+Private Bath Self Check,Unincorporated Areas,Private room
27585500,Newly Renovated Silicon Valley Home,San Jose,Entire home/apt
27585634,Quiet Suite #3 Private Entry & Bath Self Check,San Jose,Private room
27614306,Parkside Oasis,Mountain View,Entire home/apt
27635496,Comfy Private and Peaceful Room,San Jose,Private room
27675855,Private cottage in the heart of Silicon Valley,San Jose,Entire home/apt
27681169,Sutter House Room 4,Palo Alto,Shared room
27681475,Sutter House Room 5,Palo Alto,Private room
27683676,Luxurious Guest House in Los Altos Hills/Stanford,Los Altos Hills,Entire home/apt
27683893,San Jose House,San Jose,Private room
27694236,888 New Luxury apt Sunnyvale/ Cupertino/Saratoga 1,San Jose,Entire home/apt
27696474,"Full Unit, 2 beds, Private Bathroom, patio",Los Altos Hills,Private room
27696747,Palo Alto Modern Retreat,Palo Alto,Entire home/apt
27721494,"Beautiful, warm and cozy room on a country acre!",Unincorporated Areas,Private room
27732043,Spacious Private Room by Levi Stadium,Santa Clara,Private room
27757921,Remodeled & Cozy Gilroy Guest House Near Downtown!,Unincorporated Areas,Entire home/apt
27763743,Peaceful Homestay - North Silicon Valley  SJ,San Jose,Private room
27810653,Silicon Valley Villa with Stunning Bay View,Los Altos Hills,Entire home/apt
27848667,The Home of Silicon Valley Center,San Jose,Private room
27853423,Palo Alto Master Suite - Private Bath & Entrance,Palo Alto,Private room
27874245,Silicon Valley dream space (Gig speed wifi),Santa Clara,Private room
27909234,Lovely And Cozy 3b2b House Downtown San Jose,San Jose,Entire home/apt
27926714,Silicon Valley luxe dream space (Gig speed wifi),Santa Clara,Private room
28047762,furnished singlefamily home near Apple min 31+days,Sunnyvale,Entire home/apt
28057994,Nicely Remodeled 2BD/1.5BA near Milpitas Foothills,Milpitas,Entire home/apt
28079454,2 Bedrooms 1Bath separate in a house,Sunnyvale,Entire home/apt
28081155,888 New Cupertino/Saratoga Luxury Apartment Home,San Jose,Entire home/apt
28086589,Poolside Rose Garden Suite with Private Entry,Unincorporated Areas,Entire home/apt
28132048,Secluded Oasis~~~LOS GATOS~~~Silicon Valley,Los Gatos,Entire home/apt
28132844,Artistic  House Palo Alto near Stanford,Palo Alto,Entire home/apt
28335788,Luxurious condo in Downtown San Jose,San Jose,Entire home/apt
28368823,Tranquil Private Retreat Steps from Stanford Ave,Palo Alto,Private room
28381876,Extra Large Poolside King With Private Entry 600ft,Unincorporated Areas,Entire home/apt
28409843,"Private Room, Queen bed, Parking, Full Kitchen",San Jose,Private room
28414134,Bedroom & a Private Bathroom in North San Jose,San Jose,Private room
28465883,Modern Junior One Bedroom Near Downtown San Jose,San Jose,Entire home/apt
28491584,Luxury Master Suite,San Jose,Private room
28513534,Cupertino Nest,Cupertino,Entire home/apt
28610826,Willow Glen Executive Suite,San Jose,Entire home/apt
28666618,"3Bed/2Bath Spanish Bungalow - Japan Town, Sleeps 5",San Jose,Entire home/apt
28672752,Lovely & Cozy 1b1b Guest Cottage Downtown San Jose,San Jose,Entire home/apt
28688755,Room With Private Entry Sunnyvale CA,Sunnyvale,Private room
28777825,"Spacious, Soaring Ceilings, Near Downtown MV, GOOG",Mountain View,Entire home/apt
28784858,1 Bedrm near Apple De Anza Convention Center,Cupertino,Private room
28788675,Private room with private bathroom,San Jose,Private room
28792834,Cozy 2-Story Palo Alto House Near Downtown,Palo Alto,Entire home/apt
28794317,*** Sassy property in Palo Alto sleeps 5 ***,Palo Alto,Entire home/apt
28854383,updated 2 bd no kitchen valley medical center sjcc,San Jose,Entire home/apt
28886242,Cottage in Cupertino,Cupertino,Entire home/apt
28914137,1br - 600ft2 - Private backyard cottage,Palo Alto,Entire home/apt
28923163,Clean and cozy room #1 in the single house.,Santa Clara,Private room
28933853,Clean and Cozy room #2 in the single house..,Santa Clara,Private room
28938545,"Clean and cozy room#3,near the Apple Park …",Santa Clara,Private room
28942608,Bungalow in Downtown San Jose (Stay at Flora's),San Jose,Entire home/apt
28946463,Clean and Cozy room #4 in the single house….,Santa Clara,Private room
28947004,"2-Bedroom Suite w/ Private Entrance, Bath, Parking",San Jose,Entire home/apt
28956642,Hidden Gem in Silicon Valley,Santa Clara,Entire home/apt
28991414,Charming Willow Glen Home with Spacious Yard,San Jose,Entire home/apt
28992209,Spacious 4bed/3bath home in Willow Glen!,San Jose,Entire home/apt
29003728,Don’s Comfy Stay,San Jose,Private room
29008421,Santana Row Condo in the Heart of Silicon Valley!,San Jose,Entire home/apt
29156987,Guest Suite with private entrance and kitchenette,San Jose,Private room
29210280,Amazing Sunnyvale Home,Sunnyvale,Entire home/apt
29288141,Warm and Cozy Two-Story Loft Overlooking Santana Row,San Jose,Entire home/apt
29311103,Pet Friendly Santa Clara Home: 6 Mi to San Jose!,Santa Clara,Entire home/apt
29311259,Private studio with bathroom near Levi's stadium,Santa Clara,Private room
29332523,Gorgeous 2/2 entire house Near Downtown San Jose,San Jose,Entire home/apt
29343370,West SJ~280~near Mitsuwa~King bed~2 bedroom,San Jose,Entire home/apt
29372489,Tranquil 2BD/1BA Bungalow with Private Yard,San Jose,Entire home/apt
29411907,207-Centrally Located Studio Apt. in San Jose City,San Jose,Entire home/apt
29411925,210-Trendy 1 Bedroom Apt in Downtown San Jose,San Jose,Entire home/apt
29411930,311-Walk to all! 1 Bedroom Gem Downtown San Jose!,San Jose,Entire home/apt
29436960,Spacious Winchester Orchard House,San Jose,Entire home/apt
29464443,Tranquil Cottage @ Dwtn Sunnyvale & Train,Sunnyvale,Entire home/apt
29478743,Luxury place with competitive price,Cupertino,Private room
29541157,Modern House near Apple Park,San Jose,Entire home/apt
29547454,*Comfortable bedroom (A)Close to Great mall &880,Milpitas,Private room
29548028,Lovely & Comfortable roomB -Close to Great Mall,Milpitas,Private room
29575476,Cozy Private Room in Mt View! Clean & Safe!,Mountain View,Private room
29627781,Hillside house with breathtaking view,San Jose,Entire home/apt
29663204,Bay Area Center house 1b room-Santa Clara,Santa Clara,Private room
29703576,Precious & Charming Home in the Heart of San Jose,San Jose,Entire home/apt
29707641,"Quiet Condo in Gated Community, Santana Row nearby",San Jose,Entire home/apt
29732434,"Modern studio in charming Los Gatos,Silicon Valley",Los Gatos,Entire home/apt
29773110,Bright and Cozy Private Room in West San Jose,San Jose,Private room
